Source,Target,source.type,target.type,abs.r,r,p.n,p
(g)Pseudomonas,MEdodgerblue4,genus,trans,0.401993355481728,0.401993355481728,pos,0.00831632779748291
(g)Pseudomonas,MEfirebrick,genus,trans,0.507009156470302,-0.507009156470302,neg,0.000611200387891493
(g)Pseudomonas,MEfirebrick3,genus,trans,0.401993355481728,-0.401993355481728,neg,0.00831632779748291
(g)Pseudomonas,MEhotpink2,genus,trans,0.403938092537072,-0.403938092537072,neg,0.00797980410866402
(g)Pseudomonas,MEivory,genus,trans,0.426626691516085,-0.426626691516085,neg,0.00484050047154128
(g)Pseudomonas,MElightgoldenrod2,genus,trans,0.449801474758934,-0.449801474758934,neg,0.00280248584823519
(g)Pseudomonas,MElightsteelblue,genus,trans,0.445587877805688,-0.445587877805688,neg,0.00310399425513542
(g)Pseudomonas,MEnavajowhite1,genus,trans,0.432460902682116,-0.432460902682116,neg,0.00423317870214794
(g)Pseudomonas,MEorange3,genus,trans,0.439915728060935,0.439915728060935,pos,0.00355458609786977
(g)Pseudomonas,MEpurple2,genus,trans,0.465359371201685,-0.465359371201685,neg,0.00190010430646785
(g)Pseudomonas,MEskyblue3,genus,trans,0.487237663074305,-0.487237663074305,neg,0.00106598559851434
(g)Pseudomonas,MEslateblue2,genus,trans,0.517381087432137,-0.517381087432137,neg,0.000450312420836498
(g)Pseudoxanthomonas,MEroyalblue2,genus,trans,0.408799935175432,0.408799935175432,pos,0.00718934898390933
(g)Pseudoxanthomonas,MEseashell3,genus,trans,0.400858925532777,0.400858925532777,pos,0.00851821610958764
(g)Rheinheimera,MEfirebrick3,genus,trans,0.425168138724577,0.425168138724577,pos,0.0050036810676697
(g)Rhizobium,MEblue1,genus,trans,0.481565513329552,-0.481565513329552,neg,0.00124287034654474
(g)Rhizobium,MElightskyblue,genus,trans,0.542824730572887,-0.542824730572887,neg,0.000203924321437599
(g)Rhizobium,MEpaleturquoise1,genus,trans,0.445263754963131,0.445263754963131,pos,0.00312832301724643
(g)Rhizobium,MEred4,genus,trans,0.556275828539016,-0.556275828539016,neg,0.000130676533765666
(g)Rhizobium,MEturquoise,genus,trans,0.50004051535532,-0.50004051535532,neg,0.00074642654176899
(g)Salinarimonas,MEindianred2,genus,trans,0.456932177295195,0.456932177295195,pos,0.00235051813767917
(g)Serpens,MEindianred2,genus,trans,0.583988331577668,0.583988331577668,pos,4.90663767602835e-05
(g)Serratia,MEbisque1,genus,trans,0.423871647354347,-0.423871647354347,neg,0.00515272463103069
(g)Serratia,MEchocolate2,genus,trans,0.420468357507495,0.420468357507495,pos,0.00556245794347867
(g)Serratia,MEcyan4,genus,trans,0.479782837695487,0.479782837695487,pos,0.00130360621247082
(g)Serratia,MEfirebrick1,genus,trans,0.44785673770359,-0.44785673770359,neg,0.0029382885837535
(g)Serratia,MEmistyrose4,genus,trans,0.423871647354347,-0.423871647354347,neg,0.00515272463103069
(g)Serratia,MEturquoise2,genus,trans,0.444939632120574,0.444939632120574,pos,0.00315281876645292
(g)Serratia,MEyellow2,genus,trans,0.407989628069038,-0.407989628069038,neg,0.00731619612227145
(g)Sphingobacterium,MEmagenta4,genus,trans,0.413337654971234,-0.413337654971234,neg,0.0065135093253201
(g)Sphingobium,MEkhaki3,genus,trans,0.402803662588121,-0.402803662588121,neg,0.00817465449567013
(g)Sphingobium,MEpink2,genus,trans,0.472976258001783,-0.472976258001783,neg,0.0015604428072287
(g)Sphingobium,MEseashell2,genus,trans,0.436998622477919,-0.436998622477919,neg,0.00380785363798813
(g)Sphingomonas,MElightskyblue,genus,trans,0.435053885422575,0.435053885422575,pos,0.00398533178709789
(g)Staphylococcus,MEdarkgoldenrod4,genus,trans,0.43084028846933,-0.43084028846933,neg,0.00439481847156586
(g)Staphylococcus,MEdarkorange,genus,trans,0.422899278826675,0.422899278826675,pos,0.00526702469670613
(g)Staphylococcus,MEindianred4,genus,trans,0.441374280852443,0.441374280852443,pos,0.00343357155670653
(g)Staphylococcus,MElightblue4,genus,trans,0.413175593549955,-0.413175593549955,neg,0.00653666465965871
(g)Staphylococcus,MElightpink3,genus,trans,0.56680982092213,-0.56680982092213,neg,9.09826556878429e-05
(g)Staphylococcus,MEpink2,genus,trans,0.414472084920185,-0.414472084920185,neg,0.00635339937548134
(g)Staphylococcus,MEseashell2,genus,trans,0.419171866137266,-0.419171866137266,neg,0.00572582290464998
(g)Staphylococcus,MEyellow4,genus,trans,0.531966615347217,-0.531966615347217,neg,0.000288155414177325
(g)Stenotrophomonas,MEbisque2,genus,trans,0.410420549388218,0.410420549388218,pos,0.00694133932986376
(g)Stenotrophomonas,MEbrown,genus,trans,0.480106960538044,-0.480106960538044,neg,0.00129237129772298
(g)Stenotrophomonas,MEbrown1,genus,trans,0.405882829592416,-0.405882829592416,neg,0.00765507290729028
(g)Stenotrophomonas,MEchocolate,genus,trans,0.446722307754639,0.446722307754639,pos,0.00302014481190648
(g)Stenotrophomonas,MEcoral2,genus,trans,0.466655862571915,-0.466655862571915,neg,0.00183804693312703
(g)Stenotrophomonas,MEcoral4,genus,trans,0.429867919941658,0.429867919941658,pos,0.00449436242124116
(g)Stenotrophomonas,MEcornflowerblue,genus,trans,0.564540961024228,-0.564540961024228,neg,9.84635538510617e-05
(g)Stenotrophomonas,MEcyan1,genus,trans,0.45871485292926,-0.45871485292926,neg,0.00224809008786575
(g)Stenotrophomonas,MEdarkgoldenrod1,genus,trans,0.474272749372012,-0.474272749372012,neg,0.00150832248149423
(g)Stenotrophomonas,MEdarkgrey,genus,trans,0.404748399643465,0.404748399643465,pos,0.00784308589602329
(g)Stenotrophomonas,MEdarkseagreen,genus,trans,0.510574507738433,0.510574507738433,pos,0.000550875295595551
(g)Stenotrophomonas,MEdarkseagreen2,genus,trans,0.400048618426384,0.400048618426384,pos,0.00866498918913198
(g)Stenotrophomonas,MEdodgerblue3,genus,trans,0.56680982092213,-0.56680982092213,neg,9.09826556878429e-05
(g)Stenotrophomonas,MEfirebrick,genus,trans,0.410420549388218,-0.410420549388218,neg,0.00694133932986376
(g)Stenotrophomonas,MEgreen4,genus,trans,0.443643140750344,0.443643140750344,pos,0.00325249095242356
(g)Stenotrophomonas,MEivory,genus,trans,0.412527347864841,-0.412527347864841,neg,0.00662999934871725
(g)Stenotrophomonas,MElightblue1,genus,trans,0.45271858034195,-0.45271858034195,neg,0.00260911401367095
(g)Stenotrophomonas,MElightblue2,genus,trans,0.466331739729357,0.466331739729357,pos,0.001853391011145
(g)Stenotrophomonas,MElightgoldenrod3,genus,trans,0.441374280852443,0.441374280852443,pos,0.00343357155670653
(g)Stenotrophomonas,MElightseagreen,genus,trans,0.439591605218378,0.439591605218378,pos,0.00358197933947017
(g)Stenotrophomonas,MElightskyblue4,genus,trans,0.416578883396807,0.416578883396807,pos,0.00606507245278966
(g)Stenotrophomonas,MElightsteelblue,genus,trans,0.531966615347217,-0.531966615347217,neg,0.000288155414177325
(g)Stenotrophomonas,MElightyellow4,genus,trans,0.433433271209789,0.433433271209789,pos,0.00413870437818893
(g)Stenotrophomonas,MEmagenta1,genus,trans,0.487723847338141,0.487723847338141,pos,0.00105192097193009
(g)Stenotrophomonas,MEmoccasin,genus,trans,0.496637225508468,0.496637225508468,pos,0.000821703111292662
(g)Stenotrophomonas,MEorange1,genus,trans,0.421926910299003,-0.421926910299003,neg,0.00538352064392834
(g)Stenotrophomonas,MEorange2,genus,trans,0.496151041244632,-0.496151041244632,neg,0.000832992176813644
(g)Stenotrophomonas,MEpink2,genus,trans,0.419009804715987,-0.419009804715987,neg,0.00574653317813279
(g)Stenotrophomonas,MEplum,genus,trans,0.424844015882019,0.424844015882019,pos,0.0050405861092577
(g)Stenotrophomonas,MEpowderblue,genus,trans,0.481565513329552,-0.481565513329552,neg,0.00124287034654474
(g)Stenotrophomonas,MEpurple2,genus,trans,0.530832185398266,-0.530832185398266,neg,0.000298554253305672
(g)Stenotrophomonas,MEsalmon1,genus,trans,0.438619236690706,-0.438619236690706,neg,0.00366526997915687
(g)Stenotrophomonas,MEslateblue,genus,trans,0.545093590470788,-0.545093590470788,neg,0.000189427057114817
(g)Stenotrophomonas,MEsteelblue4,genus,trans,0.530508062555709,-0.530508062555709,neg,0.00030158677055524
(g)Stenotrophomonas,MEthistle4,genus,trans,0.409448180860546,0.409448180860546,pos,0.0070892423154706
(g)Stenotrophomonas,MEwheat3,genus,trans,0.54606595899846,-0.54606595899846,neg,0.000183504181878647
(g)Tetrasphaera,MEcyan,genus,trans,0.435864192528968,-0.435864192528968,neg,0.00391052366170134
(g)Tetrasphaera,MEdarkseagreen4,genus,trans,0.412851470707398,-0.412851470707398,neg,0.00658318897518564
(g)Tetrasphaera,MEdeeppink2,genus,trans,0.40166923263917,-0.40166923263917,neg,0.0083735857082127
(g)Tetrasphaera,MEdodgerblue,genus,trans,0.432460902682116,0.432460902682116,pos,0.00423317870214794
(g)Tetrasphaera,MEfirebrick2,genus,trans,0.464062879831456,-0.464062879831456,neg,0.00196400455148247
(g)Tetrasphaera,MEindianred3,genus,trans,0.479134592010372,-0.479134592010372,neg,0.0013263363397701
(g)Tetrasphaera,MElightskyblue,genus,trans,0.434081516894903,-0.434081516894903,neg,0.00407674824208723
(g)Tetrasphaera,MEpowderblue,genus,trans,0.496151041244632,-0.496151041244632,neg,0.000832992176813644
(g)Tetrasphaera,MEred4,genus,trans,0.401507171217892,-0.401507171217892,neg,0.00840234159720034
(g)Truepera,InnerMiddleOuterBelt,genus,CT,0.450633260074718,-0.450633260074718,neg,0.00274610516151572
(g)Weissella,MEpowderblue,genus,trans,0.449153229073819,0.449153229073819,pos,0.00284712792915817
(k)Bacteria,MEbisque1,genus,trans,0.40053480269022,0.40053480269022,pos,0.00857666678967408
(o)[Pedosphaerales],MEseashell2,genus,trans,0.43683656105664,0.43683656105664,pos,0.00382237503540056
(o)Actinomycetales,MEdodgerblue1,genus,trans,0.403613969694514,0.403613969694514,pos,0.00803506323085479
(o)Actinomycetales,MEpink2,genus,trans,0.422575155984118,0.422575155984118,pos,0.00530561098505947
(o)Actinomycetales,MErosybrown3,genus,trans,0.409448180860546,0.409448180860546,pos,0.0070892423154706
(o)Bacillales,MEbisque1,genus,trans,0.462604327039948,-0.462604327039948,neg,0.00203815296107721
(o)Bacillales,MEdarkolivegreen1,genus,trans,0.55708613564541,-0.55708613564541,neg,0.000127142105026531
(o)Bacillales,MEdeeppink2,genus,trans,0.629689652378251,-0.629689652378251,neg,7.90524321737585e-06
(o)Bacillales,MEdodgerblue,genus,trans,0.491127137184993,0.491127137184993,pos,0.000958004124503981
(o)Bacillales,MEfirebrick2,genus,trans,0.451584150392999,-0.451584150392999,neg,0.00268287382757589
(o)Bacillales,MEgrey60,genus,trans,0.513167490478892,0.513167490478892,pos,0.000510411461937593
(o)Bacillales,MEhoneydew,genus,trans,0.528725386921643,0.528725386921643,pos,0.000318766777053422
(o)Bacillales,MEindianred3,genus,trans,0.503443805202172,-0.503443805202172,neg,0.000677368545972864
(o)Bacillales,MElightskyblue,genus,trans,0.565027145288064,-0.565027145288064,neg,9.68150661802727e-05
(o)Bacillales,MElightskyblue1,genus,trans,0.461631958512276,0.461631958512276,pos,0.00208894691528885
(o)Bacillales,MEmediumpurple2,genus,trans,0.522080868649218,-0.522080868649218,neg,0.00039083329785315
(o)Bacillales,MEnavajowhite1,genus,trans,0.55822056559436,0.55822056559436,pos,0.00012233934571715
(o)Bacillales,MEpaleturquoise,genus,trans,0.449477351916376,0.449477351916376,pos,0.00282472946090236
(o)Bacillales,MEpaleturquoise1,genus,trans,0.573454339194555,0.573454339194555,pos,7.19452764356717e-05
(o)Bacillales,MEperu,genus,trans,0.485941171704076,0.485941171704076,pos,0.00110431236996729
(o)Bacillales,MEred4,genus,trans,0.459849282878211,-0.459849282878211,neg,0.00218497492577369
(o)Bacillales,MErosybrown2,genus,trans,0.570051049347703,-0.570051049347703,neg,8.11890257225421e-05
(o)Bacillales,MEsienna3,genus,trans,0.441050158009886,0.441050158009886,pos,0.00346014747110792
(o)Bacillales,MEturquoise,genus,trans,0.537476703670691,-0.537476703670691,neg,0.000242138938278304
(o)Rhodospirillales,InnerMiddleOuterBelt,genus,CT,0.463170470680246,-0.463170470680246,neg,0.00200908372138499
(o)Rhodospirillales,MEbisque3,genus,trans,0.402641601166842,0.402641601166842,pos,0.00820282179228969
Ctvalue,MEantiquewhite3,CT,trans,0.453135888501742,-0.453135888501742,neg,0.00292857895040275
Ctvalue,MEblue4,CT,trans,0.406271777003484,-0.406271777003484,neg,0.00839592551455293
Ctvalue,MEbrown,CT,trans,0.423344947735192,0.423344947735192,pos,0.00581722719387121
Ctvalue,MEbrown1,CT,trans,0.482404181184669,0.482404181184669,pos,0.00140269215521014
Ctvalue,MEchartreuse4,CT,trans,0.461846689895471,-0.461846689895471,neg,0.00236816075715261
Ctvalue,MEchocolate,CT,trans,0.404878048780488,-0.404878048780488,neg,0.00864422272974187
Ctvalue,MEchocolate3,CT,trans,0.479616724738676,-0.479616724738676,neg,0.00150879351420672
Ctvalue,MEcoral4,CT,trans,0.572648083623693,-0.572648083623693,neg,9.13657662770257e-05
Ctvalue,MEcornsilk2,CT,trans,0.470034843205575,-0.470034843205575,neg,0.0019296988571684
Ctvalue,MEdarkseagreen1,CT,trans,0.457317073170732,-0.457317073170732,neg,0.00264653286537276
Ctvalue,MEgoldenrod4,CT,trans,0.445470383275261,-0.445470383275261,neg,0.00351464343945653
Ctvalue,MEhotpink4,CT,trans,0.437979094076655,-0.437979094076655,neg,0.00418393163836113
Ctvalue,MEkhaki2,CT,trans,0.541637630662021,-0.541637630662021,neg,0.000254964518251813
Ctvalue,MElavenderblush,CT,trans,0.436585365853659,-0.436585365853659,neg,0.00432000816523826
Ctvalue,MElightblue,CT,trans,0.429094076655052,-0.429094076655052,neg,0.00511944710597037
Ctvalue,MElightblue1,CT,trans,0.624738675958188,0.624738675958188,pos,1.26604403480611e-05
Ctvalue,MElightblue4,CT,trans,0.561149825783972,0.561149825783972,pos,0.00013527018820311
Ctvalue,MElightcyan,CT,trans,0.510627177700349,0.510627177700349,pos,0.000646928123403565
Ctvalue,MElightgoldenrod3,CT,trans,0.555923344947735,-0.555923344947735,neg,0.000160921526890538
Ctvalue,MElightpink2,CT,trans,0.461149825783972,-0.461149825783972,neg,0.00240923508837127
Ctvalue,MElightpink4,CT,trans,0.451742160278746,0.451742160278746,pos,0.00302827828955199
Ctvalue,MEmagenta1,CT,trans,0.535540069686411,-0.535540069686411,neg,0.000308385077753054
Ctvalue,MEmediumblue,CT,trans,0.517421602787457,-0.517421602787457,neg,0.00053154212736921
Ctvalue,MEmediumorchid1,CT,trans,0.502613240418119,-0.502613240418119,neg,0.000811403444675766
Ctvalue,MEmistyrose4,CT,trans,0.59006968641115,0.59006968641115,pos,4.899441743453e-05
Ctvalue,MEnavajowhite4,CT,trans,0.487282229965157,0.487282229965157,pos,0.00123282533699246
Ctvalue,MEpaleturquoise3,CT,trans,0.451219512195122,-0.451219512195122,neg,0.00306642503440428
Ctvalue,MEpurple,CT,trans,0.419512195121951,0.419512195121951,pos,0.00632690461182846
Ctvalue,MEroyalblue1,CT,trans,0.428919860627178,-0.428919860627178,neg,0.00513947255996422
Ctvalue,MEroyalblue2,CT,trans,0.483797909407666,-0.483797909407666,neg,0.00135216247945645
Ctvalue,MEsalmon1,CT,trans,0.426480836236934,0.426480836236934,pos,0.00542705231886
Ctvalue,MEsienna1,CT,trans,0.411672473867596,-0.411672473867596,neg,0.00749077318430528
Ctvalue,MEskyblue4,CT,trans,0.471254355400697,0.471254355400697,pos,0.00187093567176105
Ctvalue,MEslateblue1,CT,trans,0.537630662020906,-0.537630662020906,neg,0.000289031947744033
Ctvalue,MEslateblue3,CT,trans,0.447560975609756,-0.447560975609756,neg,0.00334543853681526
Ctvalue,MEsteelblue3,CT,trans,0.436411149825784,0.436411149825784,pos,0.00433728578070799
Ctvalue,MEtan4,CT,trans,0.443205574912892,-0.443205574912892,neg,0.00370634442415371
Ctvalue,MEthistle4,CT,trans,0.433275261324042,-0.433275261324042,neg,0.00465873721013129
Ctvalue,MEturquoise4,CT,trans,0.499825783972126,-0.499825783972126,neg,0.000876793859481432
Ctvalue,MEwhitesmoke,CT,trans,0.526655052264808,-0.526655052264808,neg,0.000404295131112348
InnerMiddleOuterBelt,MEbisque3,CT,trans,0.539276636468726,-0.539276636468726,neg,0.000228611564150997
InnerMiddleOuterBelt,MEblue3,CT,trans,0.414787432568775,0.414787432568775,pos,0.00630950172239377
InnerMiddleOuterBelt,MEdarkgrey,CT,trans,0.447278231884507,-0.447278231884507,neg,0.00297978485029076
InnerMiddleOuterBelt,MEkhaki3,CT,trans,0.452840515463015,0.452840515463015,pos,0.00260129298931919
InnerMiddleOuterBelt,MEolivedrab4,CT,trans,0.443481752616636,0.443481752616636,pos,0.00326508936784305
InnerMiddleOuterBelt,MEorange1,CT,trans,0.435005891925576,0.435005891925576,pos,0.00398980150773304
InnerMiddleOuterBelt,MEplum,CT,trans,0.425647129079196,-0.425647129079196,neg,0.0049495727766265
InnerMiddleOuterBelt,MEslateblue,CT,trans,0.434476150632384,0.434476150632384,pos,0.00403942876818091
InnerMiddleOuterBelt,MEtan2,CT,trans,0.452222483954292,-0.452222483954292,neg,0.00264114759925069
InnerMiddleOuterBelt,MEtomato2,CT,trans,0.424852517139409,0.424852517139409,pos,0.00503961513181132
LesionType,MEantiquewhite3,CT,trans,0.402952806572832,-0.402952806572832,neg,0.00814880592390721
LesionType,MEbrown1,CT,trans,0.447336288555608,0.447336288555608,pos,0.00297559736147701
LesionType,MEchocolate3,CT,trans,0.517933468852304,-0.517933468852304,neg,0.000442923893439662
LesionType,MEcoral4,CT,trans,0.504400765390605,-0.504400765390605,neg,0.000659007961370028
LesionType,MEcornsilk2,CT,trans,0.406075738140916,-0.406075738140916,neg,0.00762349106931383
LesionType,MEdarkseagreen1,CT,trans,0.465222169354636,-0.465222169354636,neg,0.0019067785877132
LesionType,MEgrey,CT,trans,0.434087487963734,0.434087487963734,pos,0.00407618133962476
LesionType,MEkhaki2,CT,trans,0.420176247342267,-0.420176247342267,neg,0.00559890811832791
LesionType,MElavenderblush,CT,trans,0.509889554207238,-0.509889554207238,neg,0.000562032856327217
LesionType,MElightblue1,CT,trans,0.583136494622309,0.583136494622309,pos,5.0633643088431e-05
LesionType,MElightblue4,CT,trans,0.509794919917296,0.509794919917296,pos,0.000563590206517458
LesionType,MElightcyan,CT,trans,0.498817342284029,0.498817342284029,pos,0.000772741335116566
LesionType,MElightgoldenrod3,CT,trans,0.483202684443607,-0.483202684443607,neg,0.00118931871838063
LesionType,MElightpink4,CT,trans,0.430207482076114,0.430207482076114,pos,0.00445937961296908
LesionType,MEmediumblue,CT,trans,0.460490454857539,-0.460490454857539,neg,0.00214999787269251
LesionType,MEmediumorchid1,CT,trans,0.405318663821381,-0.405318663821381,neg,0.00774808272226783
LesionType,MEmistyrose4,CT,trans,0.491909039118267,0.491909039118267,pos,0.000937511824008592
LesionType,MEnavajowhite4,CT,trans,0.484906101662562,0.484906101662562,pos,0.00113578540171508
LesionType,MEpaleturquoise3,CT,trans,0.443267014088104,-0.443267014088104,neg,0.00328191873357592
LesionType,MEroyalblue1,CT,trans,0.410902086927956,-0.410902086927956,neg,0.00686908668424119
LesionType,MEsienna1,CT,trans,0.404845492371671,-0.404845492371671,neg,0.00782684020639343
LesionType,MEslateblue1,CT,trans,0.469669980981908,-0.469669980981908,neg,0.00170064477263002
LesionType,MEslateblue3,CT,trans,0.462288506366436,-0.462288506366436,neg,0.0020545297999361
LesionType,MEturquoise4,CT,trans,0.441090425419439,-0.441090425419439,neg,0.00345683604916291
LesionType,MEwhitesmoke,CT,trans,0.522286646189634,-0.522286646189634,neg,0.000388398368729707
MaxDiameter,MEbrown,CT,trans,0.412796191000383,0.412796191000383,pos,0.00659115229163715
MaxDiameter,MEbrown1,CT,trans,0.407826669064124,0.407826669064124,pos,0.00734193794092954
MaxDiameter,MEcornflowerblue,CT,trans,0.439191684563463,0.439191684563463,pos,0.00361603295261739
MaxDiameter,MEkhaki2,CT,trans,0.412144450418579,-0.412144450418579,neg,0.00668566858676658
MaxDiameter,MElightgoldenrod4,CT,trans,0.458336564153968,-0.458336564153968,neg,0.00226949074939514
MaxDiameter,MEmagenta1,CT,trans,0.460210318326655,-0.460210318326655,neg,0.00216521862800859
MaxDiameter,MEpurple2,CT,trans,0.423957248463784,0.423957248463784,pos,0.00514276640091238
MaxDiameter,MEsalmon1,CT,trans,0.449456598726882,0.449456598726882,pos,0.00282615895764304
MaxDiameter,MEwheat3,CT,trans,0.400657522664275,0.400657522664275,pos,0.00855449565618142
MEaliceblue,Size_UD,trans,CT,0.468295284574526,-0.468295284574526,neg,0.00176214268645694
MEkhaki2,Size_FR,trans,CT,0.443064814162176,-0.443064814162176,neg,0.0032978348346651
MElightgoldenrod4,Size_FR,trans,CT,0.491490750204842,-0.491490750204842,neg,0.000948425361189682
MElightgoldenrod4,Size_LR,trans,CT,0.440691535929268,-0.440691535929268,neg,0.00348976170520598
MEmagenta1,Size_FR,trans,CT,0.469146568305961,-0.469146568305961,neg,0.00172383252092625
MEsalmon1,Size_FR,trans,CT,0.430064562875554,0.430064562875554,pos,0.00447407459867927
